"批次代码","批次名称","院校代号","院校国标代码","院校名称","院校省份","办学性质","专业代号","专业国标代码","专业名称","专业属性","计划数","首选科目代码","再选科目代码","学制","学费","专业备注","计划ID"
"3","普通类本科批","0031","10031","北京第二外国语学院","北京","公办","0W","050206","阿拉伯语(辅修中阿文旅相关专业)"," ","1","04","K","四年","5000","(外语单科成绩不低于90分；辅修旅游管理专业,合格者同时授予相应辅修学士学位)","1_3_0031_5_0W"
"3","普通类本科批","0031","10031","北京第二外国语学院","北京","公办","14","070503","人文地理与城乡规划(数智城市与文旅开发)"," ","1","04","D","四年","4600","(外语单科成绩不低于90分；辅修英语专业,合格者同时授予相应辅修学士学位)","1_3_0031_5_14"
"3","普通类本科批","0031","10031","北京第二外国语学院","北京","公办","18","120204","财务管理(智能财务)"," ","1","04","K","四年","4200","(外语单科成绩不低于90分；辅修英语专业,合格者同时授予相应辅修学士学位)","1_3_0031_5_18"
"3","普通类本科批","0031","10031","北京第二外国语学院","北京","公办","1D","020301","金融学(数智金融)"," ","1","04","K","四年","4200","(外语单科成绩不低于90分；辅修英语专业,合格者同时授予相应辅修学士学位)","1_3_0031_5_1D"
"3","普通类本科批","0031","10031","北京第二外国语学院","北京","公办","1H","020109","数字经济"," ","2","04","K","四年","4200","(外语单科成绩不低于90分；辅修英语专业,合格者同时授予相应辅修学士学位)","1_3_0031_5_1H"
"3","普通类本科批","0031","10031","北京第二外国语学院","北京","公办","1K","030203","外交学(政党外交)"," ","3","08","C","四年","4200","(外语单科成绩不低于90分；辅修英语专业,合格者同时授予相应辅修学士学位)","1_3_0031_1_1K"
"3","普通类本科批","0031","10031","北京第二外国语学院","北京","公办","1L","030204","国际事务与国际关系(国际组织)"," ","3","08","C","四年","4200","(外语单科成绩不低于90分；辅修英语专业,合格者同时授予相应辅修学士学位)","1_3_0031_1_1L"
"3","普通类本科批","0031","10031","北京第二外国语学院","北京","公办","1N","050101","汉语言文学(多语复合)"," ","2","08","K","四年","4200","(外语单科成绩不低于90分；辅修英语专业,合格者同时授予相应辅修学士学位)","1_3_0031_1_1N"
"3","普通类本科批","0031","10031","北京第二外国语学院","北京","公办","1Q","050301","新闻学(数智新闻与国际传播)"," ","1","08","K","四年","4200","(外语单科成绩不低于90分；辅修英语专业,合格者同时授予相应辅修学士学位)","1_3_0031_1_1Q"
"3","普通类本科批","0031","10031","北京第二外国语学院","北京","公办","1R","080907","智能科学与技术(语言与AI)"," ","1","04","A","四年","4600","(外语单科成绩不低于90分；辅修英语专业,合格者同时授予相应辅修学士学位)","1_3_0031_5_1R"
"3","普通类本科批","0032","10032","北京语言大学","北京","公办","03","020301","金融学(数智金融)(民族班)","(民族班)","1","04","K","四年","5000","(只招少数民族考生)","1_3_0032_5_03"
"3","普通类本科批","0032","10032","北京语言大学","北京","公办","45","0809","计算机类[计算机科学与技术、人工智能、数据科学与大数据技术、数字媒体技术、软件工程(智能辅助开发)]"," ","15","04","A","四年","5500",,"1_3_0032_5_45"
"3","普通类本科批","0032","10032","北京语言大学","北京","公办","46","0502","外国语言文学类(英语和翻译)[英语、英语(英西复语)、商务英语、翻译(AI辅助翻译)]"," ","3","04","K","四年","6000","(外语语种为英语)(须外语口试合格)","1_3_0032_5_46"
"3","普通类本科批","0032","10032","北京语言大学","北京","公办","46","0502","外国语言文学类(英语和翻译)[英语、英语(英西复语)、商务英语、翻译(AI辅助翻译)]"," ","3","08","K","四年","6000","(外语语种为英语)(须外语口试合格)","1_3_0032_1_46"
"3","普通类本科批","0032","10032","北京语言大学","北京","公办","48","050261","翻译(AI翻译实验班)"," ","1","04","K","四年","6000","(外语语种为英语)(须外语口试合格)","1_3_0032_5_48"
"3","普通类本科批","0032","10032","北京语言大学","北京","公办","4A","030202","国际政治"," ","1","08","C","四年","5000",,"1_3_0032_1_4A"
"3","普通类本科批","0032","10032","北京语言大学","北京","公办","4B","050306","网络与新媒体(智能传播)"," ","1","08","K","四年","5000",,"1_3_0032_1_4B"
"3","普通类本科批","0032","10032","北京语言大学","北京","公办","4D","120108","大数据管理与应用"," ","1","04","K","四年","5000",,"1_3_0032_5_4D"
"3","普通类本科批","0032","10032","北京语言大学","北京","公办","4E","071101","心理学(脑科学与智能工程)"," ","1","04","K","四年","5000",,"1_3_0032_5_4E"
"3","普通类本科批","0032","10032","北京语言大学","北京","公办","4J","030204","国际事务与国际关系"," ","1","08","C","四年","5000",,"1_3_0032_1_4J"
"3","普通类本科批","0032","10032","北京语言大学","北京","公办","4P","050304","传播学(梧桐计划人才实验班)"," ","1","08","K","四年","5000",,"1_3_0032_1_4P"
"3","普通类本科批","0032","10032","北京语言大学","北京","公办","4R","0501","中国语言文学类(汉语国际教育、汉语言文学、古典文献学、汉学与中国学)"," ","3","08","K","四年","5000",,"1_3_0032_1_4R"
"3","普通类本科批","0032","10032","北京语言大学","北京","公办","4R","0501","中国语言文学类(汉语国际教育、汉语言文学、古典文献学、汉学与中国学)"," ","2","04","K","四年","5000",,"1_3_0032_5_4R"
"3","普通类本科批","0032","10032","北京语言大学","海南","公办","4S","020401H","国际经济与贸易(中外合作办学)"," ","4","08","K","四年","100000","(办学地点：海南国际学院)","1_3_0032_1_4S"
"3","普通类本科批","0032","10032","北京语言大学","海南","公办","4T","120102H","信息管理与信息系统(中外合作办学)"," ","4","04","K","四年","100000","(办学地点：海南国际学院)","1_3_0032_5_4T"
"3","普通类本科批","0032","10032","北京语言大学","北京","公办","4U","020310","金融科技"," ","1","04","K","四年","5000",,"1_3_0032_5_4U"
"3","普通类本科批","0032","10032","北京语言大学","北京","公办","4V","030111","国家安全学(网络安全)"," ","1","08","K","四年","5000",,"1_3_0032_1_4V"
"3","普通类本科批","0032","10032","北京语言大学","北京","公办","4Y","050114","语言科学"," ","1","04","K","四年","5000",,"1_3_0032_5_4Y"
"3","普通类本科批","0032","10032","北京语言大学","北京","公办","4Z","050307","数字出版"," ","1","08","K","四年","5000",,"1_3_0032_1_4Z"
"3","普通类本科批","0032","10032","北京语言大学","北京","公办","50","0502104","区域国别学"," ","1","04","K","四年","6000","(外语语种为英语)(须外语口试合格)","1_3_0032_5_50"
"3","普通类本科批","0032","10032","北京语言大学","北京","公办","50","0502104","区域国别学"," ","1","08","K","四年","6000","(外语语种为英语)(须外语口试合格)","1_3_0032_1_50"
"3","普通类本科批","0032","10032","北京语言大学","海南","公办","54","101008H","听力与言语康复学(中外合作办学)"," ","6","04","A","四年","82500","(办学地点：海南国际学院)","1_3_0032_5_54"
"3","普通类本科批","0032","10032","北京语言大学","北京","公办","AB","020310","金融科技(民族班)","(民族班)","1","04","K","四年","5000","(只招少数民族考生)","1_3_0032_5_AB"
"3","普通类本科批","0033","10033","中国传媒大学","北京","公办","22","130305","广播电视编导(文艺编导方向)"," ","3","08","K","四年","10000",,"1_3_0033_1_22"
"3","普通类本科批","0033","10033","中国传媒大学","北京","公办","24","130318","智能影像艺术"," ","2","04","K","四年","8000",,"1_3_0033_5_24"
"3","普通类本科批","0033","10033","中国传媒大学","北京","公办","25","050309","国际新闻与传播(卓越人才实验班)"," ","2","08","K","四年","5000",,"1_3_0033_1_25"
"3","普通类本科批","0033","10033","中国传媒大学","北京","公办","33","050303","广告学(品牌学方向)"," ","3","04","K","四年","5000",,"1_3_0033_5_33"
"3","普通类本科批","0033","10033","中国传媒大学","北京","公办","37","050307","数字出版"," ","2","08","K","四年","5000",,"1_3_0033_1_37"
"3","普通类本科批","0033","10033","中国传媒大学","北京","公办","38","050301","新闻学"," ","2","08","K","四年","5000",,"1_3_0033_1_38"
"3","普通类本科批","0033","10033","中国传媒大学","北京","公办","39","050301","新闻学(新闻舆论学方向)"," ","2","04","K","四年","5000",,"1_3_0033_5_39"
"3","普通类本科批","0033","10033","中国传媒大学","北京","公办","41","050304","传播学(智能与计算传播方向)"," ","2","04","K","四年","5000",,"1_3_0033_5_41"
"3","普通类本科批","0033","10033","中国传媒大学","北京","公办","45","050102","汉语言(语言数据与智能应用方向)"," ","2","08","K","四年","5000",,"1_3_0033_1_45"
"3","普通类本科批","0033","10033","中国传媒大学","北京","公办","47","030201","政治学与行政学(政治传播与政府治理方向)"," ","2","08","C","四年","5000",,"1_3_0033_1_47"
"3","普通类本科批","0033","10033","中国传媒大学","北京","公办","48","120402","行政管理(媒介与公共治理方向)"," ","2","08","K","四年","5000",,"1_3_0033_1_48"
"3","普通类本科批","0033","10033","中国传媒大学","北京","公办","51","120108","大数据管理与应用(智能商务分析方向)"," ","2","04","K","四年","5000",,"1_3_0033_5_51"
"3","普通类本科批","0033","10033","中国传媒大学","北京","公办","52","020109","数字经济"," ","2","04","K","四年","5000",,"1_3_0033_5_52"
"3","普通类本科批","0033","10033","中国传媒大学","北京","公办","54","080906","数字媒体技术(游戏科学与技术方向)"," ","2","04","A","四年","5500",,"1_3_0033_5_54"
"3","普通类本科批","0033","10033","中国传媒大学","北京","公办","55","080703","通信工程"," ","3","04","A","四年","5500",,"1_3_0033_5_55"
"3","普通类本科批","0033","10033","中国传媒大学","北京","公办","56","080722","智能视听工程"," ","3","04","A","四年","5500",,"1_3_0033_5_56"
"3","普通类本科批","0033","10033","中国传媒大学","北京","公办","59","080906","数字媒体技术"," ","3","04","A","四年","5500",,"1_3_0033_5_59"
"3","普通类本科批","0033","10033","中国传媒大学","北京","公办","61","080910","数据科学与大数据技术"," ","3","04","A","四年","5500",,"1_3_0033_5_61"
"3","普通类本科批","0033","10033","中国传媒大学","北京","公办","62","080901","计算机科学与技术"," ","3","04","A","四年","5500",,"1_3_0033_5_62"
"3","普通类本科批","0033","10033","中国传媒大学","北京","公办","AB","080901","计算机科学与技术","(高校专项计划)","2","04","A","四年","5500","(特控线上录取)(教育部高校专项计划,只投档符合报考条件的考生)","1_3_0033_5_AB"
